energy,zcr,spec_cent,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,tempo_mean,tempo_std,label
7.10E-12,0.010351563,850.7699256,-1104.569092,36.22037888,31.55619431,24.91964722,17.58519363,10.70319939,5.04377985,0.929844081,-1.694665551,-3.149980307,-3.905085087,-4.452652931,-5.161067963,0.199399441,0.166354284,0.151665553,0.228166059,0.68544805,0.99799633,0.701284051,0.45144549,0.342845976,0.283474743,0.260645628,0.261660933,0.06531208,0.062145047,0.088197328,0.117175408,0.090336807,0.004007244,0.188919842,0.202821046,0.160304949,0.139622495,0.090322167,0.057428826,11.44962654,7.171114131,13.0485982,20.00049277,17.98267594,8.521069981,8.161758536,5.527034629,2.235254381,3.073716079,2.929341192,6.578709842,9.340684248,9.350414388,126.0480183,0,1
2.41E-11,0.006835938,1542.375557,-1103.720459,37.47436523,33.10382843,27.27121925,21.36836243,16.25188065,11.96913719,7.991471291,3.775511265,-0.721325994,-4.902996063,-7.857586861,-8.927492142,0.058562826,0.088136032,0.152066141,0.261864334,0.559192598,1,0.783680558,0.392612636,0.183115467,0.085581735,0.047828339,0.042191878,0.047981154,0.059033282,0.082072116,0.104017705,0.095422171,0,0.093738705,0.134244144,0.084880702,0.066814445,0.045503855,0.042202983,17.85715125,15.15803962,13.77698225,15.73900969,9.135414334,5.35658521,5.623317274,6.226702766,6.881183642,3.280933515,10.04257461,9.615209599,4.938964172,4.214157484,126.0480183,0,0
1.63E-11,0.013183594,1253.657921,-1095.488037,46.5212822,35.28760529,20.65085793,6.698309422,-3.634125233,-9.301195145,-10.86314583,-9.678152084,-7.190957546,-4.594498634,-2.75104475,-2.148454666,0.088865601,0.077235833,0.075728096,0.087643668,0.153618008,0.423419535,0.985278726,0.882041931,0.522387683,0.159187466,0.106522307,0.117833927,0.032973599,0.027436683,0.03176235,0.022964576,0.055554651,0.118903182,0.029442716,0.10345342,0.112718396,0.11702621,0.068297282,0.052602697,18.63730943,13.30939745,16.77151812,16.12397645,14.36390801,9.883793871,8.324793219,3.790282407,1.903962852,7.742376983,4.844646088,9.918496499,9.843308442,9.566342743,126.0480183,0,0
1.88E-11,0.009570313,847.8514815,-1099.09668,43.34664154,37.27462769,29.42056656,21.90317917,16.00108337,11.83912373,8.78507328,6.143249989,3.62887311,1.385111451,-0.317982107,-1.386025548,0.122253612,0.144996896,0.187578678,0.29151684,0.583381772,1,0.660595775,0.242920548,0.119289115,0.084838107,0.075432584,0.087942287,0.087223642,0.086507291,0.109301552,0.142305866,0.129324481,0,0.079164408,0.094453193,0.049237806,0.041264225,0.046805777,0.06787549,13.06115044,11.29938093,16.59803542,18.63416057,17.65845611,10.29821195,6.147894707,5.499854166,1.936729667,3.991597053,1.525755997,7.18390976,9.027571796,4.623083181,126.0480183,0,0
2.67E-12,0.005078125,1435.089113,-1119.332397,16.77389145,16.05722046,14.97374439,13.65653419,12.23988628,10.83361053,9.511491776,8.312757492,7.249916077,6.316256046,5.490473747,4.740711212,0.632335782,0.679241478,0.756724238,0.837283611,0.908225715,0.93703872,0.861803889,0.802688897,0.757199407,0.745773375,0.68816328,0.635829091,0.075862437,0.044069052,0.086824223,0.117535785,0.112782829,0.120527349,0.083245002,0.121086799,0.119350418,0.146829933,0.112159193,0.105901703,6.453200867,9.203106774,8.616916635,9.53334419,7.942514659,5.540299491,6.297401708,2.171074782,2.813798935,1.176460928,1.959976256,3.929244189,3.873988422,5.166424419,126.0480183,0,1
2.21E-11,0.018164063,801.7064123,-1099.750488,41.30760574,32.05506134,19.43164444,6.310921669,-5.071829319,-13.54837227,-18.77174759,-20.71444321,-19.42694092,-15.24202919,-9.147346497,-2.847774982,0.054150544,0.31960997,1,0.640107512,0.361922085,0.281446964,0.114401497,0.045186136,0.048956387,0.052091025,0.031803779,0.027899638,0.052366611,0.132224813,0,0.079561912,0.036050145,0.077719167,0.071522161,0.034678143,0.025531586,0.030433184,0.031069607,0.028815376,11.63868896,14.20885961,17.53865158,18.98727017,20.69800438,16.09435747,9.500560676,4.053949838,2.658745821,3.710939983,6.491395137,6.764421584,10.29989786,9.59216381,126.0480183,0,0
1.33E-12,0.018457031,1076.230316,-1119.64917,14.97843647,10.63891411,4.745759964,-1.227166891,-6.009754181,-8.852441788,-9.577001572,-8.427209854,-5.874471664,-2.503760815,1.006395578,3.898638964,0.461730331,1,0.437721789,0.092361242,0.191946954,0.465838522,0.120278381,0.020751661,0.026348406,0.02522121,0.03576364,0.074824311,0.063424475,0,0.142384127,0.062833086,0.042779174,0.113351136,0.031656485,0.014766893,0.012217808,0.010568989,0.012464974,0.033013221,18.57926717,8.322895321,15.13991327,21.1410825,16.60606547,6.542473838,6.572458076,6.14907786,2.963894381,3.661317098,2.977923325,8.466345602,5.59906401,5.552005413,126.0480183,0,0
3.28E-12,0.011914063,1181.159878,-1111.990479,26.20753098,22.77485466,17.58612061,11.33955956,4.833952427,-1.164127111,-6.037802219,-9.400585175,-11.12804699,-11.33971214,-10.34106636,-8.542609215,0.257355213,0.429004997,0.173388273,0.09220387,0.218658805,0.572887301,0.910304368,0.817285538,0.969040215,0.552933812,0.139519081,0.105894938,0.089989774,0.055728145,0.044912253,0.042039696,0.054005399,0.06823013,0.066875212,0.166348293,0.040102772,0.153418571,0.118159607,0.077426404,11.13440629,9.947621038,19.35338638,16.84218586,15.91359562,11.1873923,8.377524887,4.046596074,3.437405629,3.923548029,6.621590286,10.78064282,12.29845367,8.056977018,126.0480183,0,1
4.14E-12,0.012304688,670.5296322,-1113.445068,22.80578804,16.3285923,8.716287613,2.801434517,-0.06434755,-0.516275048,-0.429685295,-1.493168473,-4.078372002,-7.124772072,-9.035186768,-8.896456718,0.32133767,0.836421967,0.993383586,0.673865199,0.18251054,0.071196489,0.060450684,0.038025696,0.06367407,0.097757362,0.198002905,0.239691183,0.210524395,0.100412153,0.013232708,0.062548965,0.062902428,0.023964873,0.028383024,0.031264432,0.030383477,0.045258228,0.069346614,0.115800597,11.44111862,11.79511071,15.44049088,20.66057809,16.85274182,8.660427328,7.65941327,6.33177122,3.591202514,3.325441798,3.897956412,6.695965418,5.329361057,4.27942964,126.0480183,0,1
4.30E-12,0.016015625,1283.737473,-1106.354492,32.71075821,25.45072937,15.56607342,5.577439308,-2.250518799,-6.552209377,-7.14063406,-4.889359951,-1.320445538,1.934794664,3.637525082,3.277074337,0.118994452,0.086201109,0.072483733,0.100729838,0.109376587,0.316606194,1,0.551821709,0.112844847,0.090576425,0.115341224,0.12471813,0.018030649,0.018959716,0.020744588,0.02487264,0.041638758,0.097858913,0,0.045086022,0.029225998,0.021572411,0.019786207,0.015333583,15.12161308,11.08084294,12.46849472,17.20107482,14.76415773,14.22551814,8.397001361,5.504105731,4.955076026,3.513094854,4.055632135,7.356699485,11.55860427,9.30746127,126.0480183,0,0
2.87E-11,0.00546875,1320.266828,-1105.273193,35.74500275,32.58071899,28.21378136,23.50551414,18.97705841,14.6552639,10.24549389,5.503587723,0.556047082,-4.044827461,-7.57145834,-9.519808769,0.062342487,0.098068595,0.17669718,0.310763121,0.634290338,1,0.761368275,0.451602548,0.236027598,0.116960049,0.061349533,0.047682319,0.052122839,0.064134263,0.095015571,0.125494897,0.113732405,0,0.08422967,0.15906477,0.126507148,0.106022067,0.063729361,0.047528964,18.6855702,9.673895753,15.86305816,13.08493659,13.15155981,5.452892855,5.244932656,5.083106088,4.244279357,3.119404689,7.613237445,10.5672285,5.155045832,3.457262815,126.0480183,0,0
2.30E-12,0.01484375,2272.491517,-1116.240845,19.96125793,16.19501305,11.43060112,7.102761269,4.091112137,2.462837696,1.688905001,1.101467013,0.259314448,-0.966873944,-2.533935785,-4.389027596,0.988661408,0.856496155,0.539742708,0.283273458,0.343625486,0.546402931,0.342065305,0.195850298,0.130724132,0.09026207,0.224396914,0.49421224,0.022677256,0.118665241,0.201944172,0.204891279,0.144756913,0.181283563,0.09928038,0.023183819,0.05335927,0.065942198,0.098444499,0.076041967,17.72178328,12.97947562,12.52531852,20.12122006,13.01033559,16.8917097,18.88440405,8.299421554,4.580429073,6.925825628,8.649722343,9.296574599,10.35177839,9.809873446,126.0480183,0,1
3.91E-12,0.019140625,971.9634556,-1106.791138,31.06621742,23.18685341,15.81989765,9.38528347,3.032844305,-1.158056736,-1.434196234,0.200473875,1.8475914,4.870140076,9.379686356,11.14245033,0.17148748,0.145206183,0.147192553,0.155313313,0.259765714,1,0.676787794,0.265469342,0.332638144,0.450477511,0.390206933,0.278145015,0.064339124,0.069408759,0.09069407,0.098111279,0.12141943,0,0.113234259,0.13448678,0.073991843,0.080194779,0.069748498,0.056811925,13.70053634,13.68702651,13.74080832,15.72262674,21.15869817,18.26879606,9.776367427,5.743989294,3.740300915,2.057301699,2.73593935,3.356208223,5.750254882,6.547407189,126.0480183,0,0
1.20E-11,0.013476563,1770.786801,-1098.24939,42.87654495,32.39658356,18.95596313,6.598145962,-1.85279882,-5.678033829,-6.009055138,-4.787315845,-3.656632185,-3.381103039,-3.928728819,-4.926228523,0.128079027,0.116516471,0.099124998,0.106788322,0.117648065,0.167096257,0.66739428,1,0.68181026,0.254404366,0.114872195,0.112725474,0.057810839,0.056990415,0.04884126,0.042681526,0.038154412,0.077050835,0.065120906,0,0.15502204,0.155500874,0.087658398,0.060546167,24.89594854,9.742233351,19.37055365,16.47982799,13.09911836,11.4540087,8.205434531,7.023789534,2.952688027,2.558066539,6.487354542,11.46396599,13.73008554,9.134402233,126.0480183,0,0
5.18E-13,0.002734375,401.6358689,-1125.368408,8.450297356,8.335606575,8.146379471,7.885465145,7.556774139,7.165213108,6.716593742,6.217523098,5.67527914,5.097695351,4.493003845,3.869692326,0.326829374,0.355504811,0.467512786,0.616650045,0.829383373,1,0.878843963,0.741640747,0.600259006,0.493428886,0.397263616,0.338521183,0.189039037,0.184040233,0.180894881,0.148489907,0.059942484,0,0.038578894,0.112460077,0.128966808,0.13131994,0.131019354,0.158953026,14.01895726,15.15324299,10.84658732,13.85969688,12.67860074,5.469095228,7.012820222,2.975186442,2.054948642,2.644068946,4.057753882,5.483870015,3.886091327,3.356812991,126.0480183,0,1
5.95E-12,0.016210938,1164.419582,-1107.737061,31.39172935,25.8031044,18.02901268,9.918086052,3.2771492,-0.622609377,-1.370719671,0.516846538,3.802552462,6.932916164,8.517343521,7.735509396,0.129523128,0.115969516,0.074346453,0.063431285,0.350338995,1,0.368474245,0.13222371,0.218576744,0.276800364,0.237715438,0.171199411,0.0644105,0.035274077,0.032954868,0.045111664,0.101662308,0,0.093504913,0.042276572,0.022283327,0.015766434,0.039663352,0.05921625,15.04129374,16.40769564,19.56466484,11.95623472,9.588742918,5.820931104,6.785228313,7.534077072,3.849666557,3.346943332,2.709286808,7.106579459,5.479778534,6.375423863,126.0480183,0,1
2.49E-13,0.005175781,1256.422466,-1126.923096,6.250813961,6.133904934,5.941812992,5.678602219,5.349795341,4.96225214,4.52395916,4.043843746,3.531509876,2.997031212,2.450653315,1.902565598,0.505716324,0.432547808,0.471559703,0.574843228,0.754531264,0.925440192,0.815686882,0.689485908,0.591184318,0.54153651,0.519664109,0.514523327,0.278048694,0.220976144,0.175463229,0.139012992,0.065229975,0.126624852,0.114365317,0.159986466,0.190228879,0.23261936,0.253390372,0.279665112,11.20893483,12.9799926,9.826397226,10.07696827,11.10804777,6.038908958,5.678569298,1.645764595,4.152285433,3.516256089,2.297764588,7.246323352,5.66282234,3.735923394,126.0480183,0,1
9.50E-12,0.009472656,1067.806214,-1106.196167,34.08727264,29.80977821,23.50200272,16.17216301,8.86246109,2.430540562,-2.583760977,-5.982360363,-7.840986729,-8.395800591,-7.936415195,-6.740273476,0.062316038,0.118477441,0.28400588,0.661401629,0.997315586,0.689167023,0.328622192,0.185689151,0.156759694,0.164909378,0.115321279,0.068227768,0.050876468,0.100676522,0.132717177,0.115052015,0.005368686,0.163922504,0.244876593,0.171892181,0.089579858,0.019377911,0.075923249,0.064653441,9.375722803,13.72089765,18.3329829,17.16968286,17.7505941,8.608770176,9.393503757,4.951285182,4.154881446,6.108142813,5.853036815,11.13338096,6.076810038,5.223441865,125,0,1
5.38E-12,0.025292969,1128.805679,-1096.892456,40.74552155,23.85398674,9.594593048,0.925857425,-4.305959225,-5.392745972,-2.165063381,0.924551189,1.736812949,4.647809505,11.14225006,13.91991615,0.130911782,0.1268626,0.121403255,0.148491532,0.346503496,1,0.422612667,0.155985504,0.170101628,0.243343443,0.211764097,0.1629446,0.033772316,0.038209684,0.020491218,0.053025093,0.140912697,0,0.045898378,0.012205721,0.025374386,0.025958048,0.034564827,0.035269689,12.96459771,10.67422852,14.0480114,16.63027961,21.02080479,18.74359519,14.54820285,5.868383886,2.016681595,2.260811446,5.067151464,2.317182737,6.193008408,8.48175368,126.0480183,0,1
5.00E-12,0.010058594,1073.023643,-1107.219849,32.5134697,27.92974281,21.33272934,13.99581337,7.209618568,1.968151808,-1.244558573,-2.513442516,-2.391698122,-1.682129622,-1.173547029,-1.411727905,0.109612748,0.105603836,0.200348541,0.64084059,1,0.665014207,0.285772651,0.174672857,0.156053156,0.142049998,0.153841168,0.130811453,0.049600255,0.059173271,0.118412331,0.091379464,0,0.129328504,0.07941547,0.055004228,0.054248352,0.046812817,0.034605008,0.040643241,9.728266207,10.0898424,14.2383857,20.26566527,17.88178698,9.385484743,7.309961369,4.002297543,3.004500144,4.437551033,4.961552501,8.456624136,11.5597732,7.600583113,126.0480183,0,1
2.41E-12,0.01015625,1059.978321,-1113.518677,24.24913597,21.44472122,17.33631134,12.58529854,7.829163551,3.543518543,-0.013548774,-2.779321194,-4.819106102,-6.24998045,-7.180691719,-7.679701328,0.270279408,0.652544618,0.953789115,0.939153492,0.466596276,0.399416625,0.612962008,0.514732122,0.284548819,0.265503973,0.186799198,0.152443424,0.113560103,0.099012949,0.068226822,0.075067103,0.235851824,0.208543032,0.064753391,0.040579226,0.087835751,0.081915669,0.054603655,0.057631411,20.09610276,9.579126678,15.0927218,17.52173798,17.10098498,9.677436511,8.081333839,9.503432379,3.346661813,3.901128639,6.164975265,7.055736101,10.79446777,9.223881604,126.0480183,0,1
1.78E-12,0.002734375,1110.159468,-1121.978149,13.22216034,13.03973198,12.73945236,12.32688522,11.80962372,11.19711399,10.50042152,9.731971741,8.905268669,8.034543991,7.13446188,6.219769955,0.544173598,0.583552718,0.711984932,0.844280243,0.987961292,0.975347042,0.804000258,0.707815826,0.704078197,0.669885993,0.602315187,0.55661881,0.21851334,0.206892416,0.193447307,0.119271249,0.024077369,0.019360868,0.034246981,0.079722859,0.125118971,0.159441546,0.196170554,0.219739065,12.84289037,9.862386683,12.60129851,10.25712031,10.42880993,5.954636016,5.752225965,2.092553054,2.288031506,3.181447911,3.473766265,7.945323794,6.133918754,4.051800235,126.0480183,0,1
6.99E-12,0.009667969,1911.879713,-1109.221436,29.80555725,25.76973915,20.19743347,13.82217979,7.358556271,1.763866067,-2.353951931,-5.168936253,-7.044579983,-8.002140999,-8.150924683,-8.02394104,0.626058459,1,0.703994453,0.343956292,0.130906165,0.091180511,0.103323564,0.140617639,0.100371763,0.068908647,0.099620923,0.297121465,0.077263005,0,0.14498207,0.199526206,0.108061969,0.058445565,0.065044984,0.059553936,0.041365426,0.046274297,0.080336995,0.089606814,13.38903358,15.41352004,11.6065498,12.52086758,16.57611103,8.700905575,6.715244792,6.205949368,6.449740506,1.658433008,2.581027075,5.631658029,8.395439642,6.383636354,126.0480183,0,0
2.57E-11,0.018457031,1533.394214,-1092.38147,49.1920433,34.03917694,15.82441521,0.176216289,-10.38106251,-16.11141396,-18.24742317,-17.78807449,-15.4418087,-11.83057594,-7.392096043,-2.40161252,0.096513398,0.43038559,1,0.343378603,0.067392312,0.04152257,0.052820742,0.088640794,0.060761213,0.03241355,0.055999257,0.111078836,0.08582221,0.105742522,0,0.099852987,0.034257144,0.014744943,0.009439241,0.005610593,0.018839782,0.030820845,0.029043822,0.028426291,12.55730898,11.74359083,17.43789894,17.61481408,18.20375383,10.14401176,8.816730611,5.190047922,3.488822918,6.392422062,6.784066461,8.579542519,9.544678915,10.63168383,126.0480183,0,0
1.21E-12,0.017480469,1060.614233,-1119.935913,14.62795544,10.46496487,4.887618065,-0.645596683,-4.941396236,-7.379599094,-7.915827751,-6.870773315,-4.697730064,-1.877146721,1.053687811,3.455120564,0.43302545,1,0.427994162,0.106583036,0.203563526,0.467082322,0.168476105,0.033797603,0.033872072,0.040326152,0.048174728,0.073209271,0.104264535,0,0.09863922,0.093337566,0.127323419,0.121199571,0.080859423,0.029076161,0.019440452,0.023340689,0.028474189,0.048698515,15.3933248,9.582816377,19.27224984,19.17213173,18.22482744,7.675465594,6.833222859,5.737203241,3.236958947,3.427696715,4.288576318,7.17142655,5.375827654,5.07614641,126.0480183,0,0
5.41E-12,0.00546875,1184.359935,-1117.278564,19.68052101,18.96645737,17.87758255,16.53951645,15.0832243,13.6153059,12.19678688,10.83586788,9.496271133,8.11823082,6.645819664,5.052359104,0.148426533,0.20765686,0.331039637,0.471577406,0.75166285,1,0.843806148,0.673449099,0.419148594,0.240527317,0.1612335,0.135383099,0.12328539,0.131202281,0.149451703,0.133509651,0.052333359,0,0.070242353,0.163769096,0.17375125,0.167393565,0.120032623,0.111074038,10.02751704,13.44814759,14.3689553,10.09136952,6.558632465,6.092632337,5.44332486,4.830122388,3.100084489,5.546836587,4.329064256,4.708044397,6.11761622,3.690240637,126.0480183,0,0
2.22E-11,0.008984375,606.9071562,-1101.099976,41.21075439,36.74771881,30.30574036,23.03039169,15.97814369,9.849637985,4.899938107,1.034950018,-1.979571104,-4.312603951,-5.965582371,-6.809761047,0.091413535,0.179480582,0.390505224,0.836654544,1,0.614189982,0.210832074,0.101006843,0.107954025,0.085507281,0.067554452,0.072029091,0.04932392,0.104178861,0.148988515,0.15471673,0,0.081477322,0.097432859,0.045835409,0.057682704,0.056278903,0.039555799,0.035486851,11.8973382,11.78914967,12.6468101,16.89483237,16.17002865,8.917958819,9.776995979,4.278190108,3.366537145,1.566570961,5.055982852,5.216578991,5.599788588,5.394706169,125,0,0
1.10E-11,0.009179688,1895.94083,-1107.024414,33.38339233,30.3782444,25.80209923,20.21902847,14.27094078,8.572962761,3.625697613,-0.240408272,-2.88313055,-4.332650185,-4.751470089,-4.38224268,0.126266748,0.198840931,0.364504725,0.721975625,1,0.724861264,0.30948931,0.152224854,0.130735084,0.093413174,0.087308824,0.103695594,0.055215377,0.069529071,0.099699847,0.122989148,0,0.063075393,0.113460422,0.071180791,0.090303801,0.079695001,0.068425491,0.06708914,10.58281557,14.28104664,13.94541297,10.00904918,11.53021126,6.197924403,6.520982107,2.384583692,0.951237379,4.103968909,4.758378963,8.41045323,6.512622204,5.299669118,125,0,1
9.95E-13,0.003417969,567.9842679,-1123.532104,11.02884197,10.86004066,10.58270073,10.20270252,9.72804451,9.168643951,8.536046982,7.843132019,7.10376215,6.332411289,5.543798447,4.752500057,0.554510832,0.471749157,0.49298197,0.617259622,0.780685902,0.869510174,0.834896207,0.829319179,0.916191459,0.95768851,0.841835022,0.68618685,0.170304224,0.130999058,0.091197908,0.053760074,0.081994869,0.115563348,0.090348132,0.044485603,0.044041712,0.084623009,0.137003124,0.16101034,9.512852392,11.95806974,11.22617833,16.03284328,12.84791514,5.276188548,6.240518105,3.541068578,1.19301777,1.685222193,3.272946218,4.459528199,4.130684921,4.312416354,126.0480183,0,1
9.38E-13,0.003515625,613.035703,-1123.677368,10.82508469,10.66090679,10.39113617,10.02146053,9.559617996,9.015192032,8.399345398,7.724534035,7.004165649,6.25224781,5.483016014,4.710585117,0.512605846,0.455336094,0.515159488,0.65690726,0.799120605,0.829363048,0.803979695,0.844510078,0.968216538,0.92009002,0.782821953,0.62354213,0.16903013,0.12282148,0.083173156,0.063437358,0.092956528,0.099685483,0.075080611,0.026760507,0.054253127,0.10720624,0.157791629,0.17831111,10.86592099,11.17873169,12.00663116,18.46011017,12.09430638,5.703903929,5.909836186,4.594886359,0.931212392,1.866923849,5.38163827,4.223669787,4.971217731,3.834075662,126.0480183,0,1
1.07E-11,0.008789063,1851.215828,-1102.649414,38.36309052,32.47319794,25.06272888,18.31626129,13.46339703,10.49502468,8.622903824,7.014306068,5.299079895,3.636599302,2.434772015,1.954431295,0.18471387,0.16571641,0.20150654,0.303160042,0.582660556,1,0.793463826,0.486303002,0.322134554,0.247486591,0.190736577,0.168784022,0.057916719,0.054179322,0.062858023,0.073345095,0.064604729,0,0.119651586,0.175515652,0.145857379,0.137836471,0.1032511,0.086905062,8.462058776,13.24895369,12.34390966,13.61477177,13.19752199,6.909205324,5.863654296,2.605797037,3.052817177,3.102781588,6.622844781,9.135127386,7.984948561,4.718861159,126.0480183,0,0
2.96E-12,0.009960938,1017.463412,-1113.163696,24.04870605,20.11602402,16.35403633,14.23196983,13.222188,11.75192833,8.968816757,5.461478233,2.425584316,0.446896404,-0.770341873,-1.711828947,0.357080311,0.37956509,0.372654438,0.348797411,0.366563648,0.458979219,0.755038619,0.870234191,0.936800599,0.805162251,0.633245766,0.441014588,0.144995391,0.105911739,0.123598203,0.114617109,0.129212841,0.111324646,0.146679476,0.088848181,0.126398727,0.081858143,0.170738593,0.156512246,10.24489918,12.38854898,14.04380253,15.08698844,25.35612768,9.18447464,6.893364492,1.953227028,2.717416375,5.246982759,4.18573157,8.707453247,6.615389479,4.337077362,125,0,1
4.87E-13,0.002734375,937.3346202,-1125.853149,7.76853466,7.66502285,7.494618893,7.260447025,6.966765404,6.618853569,6.222887993,5.785777569,5.314998627,4.818406582,4.304044724,3.779954195,0.788124263,0.653953373,0.608909011,0.664403975,0.742956817,0.763819754,0.766174912,0.808919549,0.883257687,0.8614645,0.798891425,0.821423888,0.223132491,0.139342859,0.101810127,0.119680092,0.17169489,0.183292329,0.139377445,0.161075428,0.190892056,0.162573367,0.114432201,0.203487739,14.39194208,11.62227995,11.18681381,12.44406925,10.66244883,5.647889065,6.31338592,1.859411833,1.609628143,1.302256975,3.694537973,5.949387982,4.831395044,3.639550426,126.0480183,0,1
6.60E-12,0.01875,1507.009572,-1111.904541,25.3272438,19.27583885,10.82066059,1.759204149,-6.317624092,-12.34342384,-15.78723145,-16.4992485,-14.60134888,-10.52289391,-5.097755432,0.464390665,0.060322799,0.358559787,1,0.477885246,0.055925518,0.023087665,0.022387337,0.097431161,0.248923704,0.175500393,0.042037655,0.024031505,0.046226386,0.131310657,0,0.07286147,0.045241755,0.017906506,0.017475558,0.026417222,0.044916827,0.025605649,0.033363882,0.020641055,12.94082642,11.22897902,18.47565594,15.93693737,15.73166952,10.22162028,7.995573098,4.496997857,5.349164118,7.608166144,6.955531482,10.19741286,13.06992861,8.93814543,126.0480183,0,0
1.26E-11,0.009765625,1753.327843,-1097.499268,42.83587646,30.98233414,19.36488342,12.72943687,10.46750832,8.808156967,5.141198635,-0.136237472,-5.236068249,-9.129785538,-11.61602592,-12.13415813,0.128531173,0.203938633,0.278376877,0.363543034,0.503267884,0.549445748,0.706684232,0.82481432,0.966240287,0.811702251,0.393800914,0.196841091,0.041395403,0.035619337,0.045793671,0.111140035,0.175025016,0.223169461,0.187640578,0.072687037,0.067519307,0.082427099,0.100203067,0.092857674,11.87523616,8.218740758,14.5830447,19.66121824,17.89398641,4.225882905,4.322336558,1.152125275,1.648629876,2.792174265,5.482429255,6.635992422,2.0436646,0.712775254,125,0,0
1.35E-11,0.011230469,1224.224797,-1107.596191,31.64089394,26.5963192,20.55277824,15.37337494,11.71317196,9.004621506,6.184119701,2.486274004,-2.115842104,-6.852842808,-10.43563652,-11.68201733,0.07798548,0.074530467,0.106085494,0.2129668,0.522223115,1,0.737807453,0.285478264,0.10977608,0.053224452,0.031418931,0.034619484,0.055424821,0.052638136,0.068014093,0.103228487,0.115342878,0,0.102100998,0.12872164,0.063842975,0.045949437,0.032831859,0.034217421,16.12081945,13.89249552,16.01203342,20.48298702,20.98304236,9.362670165,9.199896926,12.60650295,6.313985252,5.085653041,14.06812328,11.32665051,10.30751937,9.08930977,126.0480183,0,0
5.59E-12,0.009667969,1551.978497,-1111.044678,27.53141403,24.0800972,18.91745186,12.78238106,6.471633911,0.699471593,-3.995812178,-7.292302608,-9.085315704,-9.467823982,-8.70082283,-7.172282219,0.57397753,1,0.732381463,0.344396323,0.119793713,0.044714153,0.02851654,0.032798439,0.063209079,0.129919365,0.262076795,0.34116134,0.13006638,0,0.124087512,0.182884872,0.09555836,0.035085477,0.011565903,0.006091769,0.010305306,0.013292224,0.038805936,0.112395845,9.384846342,15.40555236,15.29812349,13.54523383,10.6881275,5.607407863,6.581796803,6.579732023,1.286175085,4.192556006,5.507638346,8.823232585,5.109111305,6.077378259,126.0480183,0,1
3.29E-11,0.005761719,1099.97878,-1099.790649,41.77488708,34.30506134,25.13699913,17.25649643,12.25230885,9.78326416,8.194597244,5.777079582,1.875273347,-2.766043186,-6.562397003,-8.192258835,0.099706367,0.120645225,0.196974486,0.322056413,0.629342914,1,0.758000493,0.423811257,0.204219103,0.091027096,0.05033794,0.052327048,0.069631562,0.079991408,0.10402558,0.119957708,0.089009717,0,0.081842497,0.126577273,0.092977919,0.079205059,0.053543452,0.05223459,15.1530716,12.35814047,14.39500851,19.32537891,17.3411383,10.11649083,10.88388748,9.627207369,6.493310122,6.648581591,11.14831428,10.92863764,10.24641485,10.1337771,126.0480183,0,0
4.78E-12,0.013378906,1321.870896,-1110.083374,28.72084427,24.79937172,18.96315384,12.05322552,4.942334175,-1.59307766,-6.930918694,-10.63210201,-12.48071861,-12.53181171,-11.12026024,-8.788249016,0.261017203,0.649074376,0.363810301,0.100037478,0.140785038,0.350399017,0.81909734,0.92556411,0.856576264,0.518209815,0.172265619,0.107420027,0.170398563,0.184329599,0.093185186,0.047796674,0.054368395,0.089924239,0.110867977,0.148871854,0.027126672,0.118147962,0.165057406,0.115118749,19.47617095,12.09686657,17.33054677,15.44039218,13.73884986,10.50229952,8.313282279,9.926364032,3.60470494,4.911043614,4.447668461,6.573831197,12.08243611,9.584122149,126.0480183,0,1
1.13E-12,0.011035156,1516.597919,-1119.606323,15.28114796,11.76998711,7.448524475,3.679330826,1.134561896,-0.406830728,-1.665740371,-3.188969374,-4.887845039,-6.112638474,-6.193376064,-5.038989067,0.396254718,0.801524639,1,0.435549349,0.145523429,0.149301559,0.132548362,0.090237007,0.085729599,0.098636791,0.137960389,0.210854501,0.145539254,0.097332694,0,0.125084206,0.102570362,0.071606927,0.077125102,0.091066919,0.060832985,0.041405205,0.063621193,0.104627632,13.25498658,10.95256547,12.40594713,21.15598708,9.941752243,5.670883325,6.572687595,6.885809467,4.979071836,5.499440913,9.404172979,7.081816115,5.209695206,6.012244955,126.0480183,0,1
